product_id,product_name,sku,brand,image,price,description,url
202,Bìa hồ sơ 3 ngăn Thiên Long Flexoffice A4 FO-DIF002,50010746,Flexoffice,https://product.hstatic.net/1000230347/product/21sad_b5195d8fd34041188768c051193c74f2_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/fo-dif002_vang_2_fb1510cfd5b5445198eacff1c4dd82b3_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/fo-dif002_hong2_ec46106c49bf4cb38bdff00a3bd3d845_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/fo-dif002_hong_f74605fa59324d6aad2ce8573a5ea5d7_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"15,100₫",,https://thienlong.vn/products/bia-ho-so-3-ngan-thien-long-flexoffice-a4-fo-dif002
203,Hộp đựng tài liệu -  Hộp đựng hồ sơ A4 Thiên Long,50010741,Flexoffice,https://product.hstatic.net/1000230347/product/213asd_dd9dc6d26de6446eb5199f0fdd44a78f_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/fo-df002_3_copy_1a1fcfa0411f4088b02747ec60b82cae_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/fo-df002_n_d7c7fa242a054576b6d34ec4e92ca072_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/fo-df002_n2_c0b4389a3a1a44cf8f0bedd5f8b4f326_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"
						
						32,000₫
						
					",,https://thienlong.vn/products/hop-dung-tai-lieu-hop-dung-ho-so-a4-thien-long-flexoffice-fo-df002
204,"Bút lông dầu công nghiệp Thiên Long Flexoffice FO-PM018/VN - Viết trên mọi bề mặt chất liệu - Mực hệ dung môi, khó bôi xóa khi khô",50010556,Flexoffice,https://product.hstatic.net/1000230347/product/fo-pm018vn-5_f293ff8300ec4e97925789918b3f44cd_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/fo-pm018vn-3_c91336349bd647cc86f858c19c0459dd_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/fo-pm018vn_14347e6008264495ac6c4f5099806dce_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/fo-pm018vn-2_e7f7fc2c6f564478bf1697683d8a78e7_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"
						
						42,900₫
						
					",,https://thienlong.vn/products/but-long-dau-thien-long-flexoffice-fo-pm018-vn
205,Băng keo trong 150 yards Thiên Long BKT-150,50002601,Thiên Long,https://product.hstatic.net/1000230347/product/new10_d427b4df34974b93ae745b7b9c3bfbaf_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/keo_trong_150y_1cuon_90fd3c327b6c461ab19128be26b24ab6_1024x1024.jpg,"48,000₫",,https://thienlong.vn/products/bang-keo-trong-150-yards-thien-long-bkt-151
206,Sổ lò xo dọc A5 160T MB-004,60001854,Thiên Long,https://product.hstatic.net/1000230347/product/312f_c2966a9cdf9c4cedac80fc913f3290e8_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/so_lo_xo_a5_mb-004_5_c27b984445754a19b42eb85e1d0add9b_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/so_lo_xo_a5_mb-004_f1efb766cc0b48dcb4c4b08ef962bbc8_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/so_lo_xo_a5_mb-004_4_1e715bda007b41f290d1351909bbeaa7_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"22,000₫",,https://thienlong.vn/products/so-lo-xo-doc-a5-160t-mb-004
207,Bút lông dầu mỹ thuật Colokit PM-C02,50009591,Colokit,https://product.hstatic.net/1000230347/product/sdzxas_6303e869d8004af2bb36cbea4b8030a8_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/sdzxadas_d7c12098ed0b4be997f761f4ad6162b1_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/1_dab58e8d8db24d27a30d43164d5adbb0_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/2_ae154b71f7e2444aac2a05ec493881a3_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"
						
						13,200₫
						
					",,https://thienlong.vn/products/but-long-dau-my-thuat-colokit-pm-c02
208,Bút lông bảng Bizner BIZ-WB01,50007801,Bizner,https://product.hstatic.net/1000230347/product/biz-wb01_dcbedeff904d4e2ea36204596578348f_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/biz-pm01-den_1c8e4114c85f4a5ab86b310cf5433420_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/biz-pm01-do_cc7841f96940446fbf5b6b094f58ce1c_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/biz-pm01-xanh_bb4ecbc41d1d4f2bbfb13317090accac_1024x1024.jpg,"
						
						20,000₫
						
					",,https://thienlong.vn/products/but-long-bang-bizner-biz-wb01
209,Băng keo trong 100 yards Thiên Long BKT-100,60001725,Thiên Long,https://product.hstatic.net/1000230347/product/rewfs_d15eb5dadfd5456e8cf41105c940834c_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/keo_trong_100y_1cuon_2eeeee5df2114e69a2c38b25dca9fd19_1024x1024.jpg,"32,000₫",,https://thienlong.vn/products/bang-keo-trong-100-yards-thien-long-bkt-100
210,Băng keo đục 150 yards Thiên Long BKD-150,60001732,Thiên Long,https://product.hstatic.net/1000230347/product/132fs_ac2273f15e4a467d876d33707fcb1ff7_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/keo_duc_150y_1cuon_194b50346de94ff48f06309b22816020_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/213asdf_faccc4ddd1dc4848985fac1f4a77d776_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/321sad_9d192a2760d94d2996af5d1367df8d70_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"46,000₫",,https://thienlong.vn/products/bang-keo-duc-150-yards-thien-long-bkd-150
211,Băng keo đục 40 yards Thiên Long BKD-040,60001728,Thiên Long,https://product.hstatic.net/1000230347/product/321sasd_fc3a09e421474afc8b567bbaadf94237_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/213asdf_faccc4ddd1dc4848985fac1f4a77d776_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/312fa_1dfcb2f11e384f6280d45523cbe3d1bd_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/132fs_ac2273f15e4a467d876d33707fcb1ff7_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"14,000₫",,https://thienlong.vn/products/combo-5-bang-keo-duc-thien-long-40-yards
212,Băng keo đục 60 yards Thiên Long BKD-060,60001729,Thiên Long,https://product.hstatic.net/1000230347/product/321sad_9d192a2760d94d2996af5d1367df8d70_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/321sasd_fc3a09e421474afc8b567bbaadf94237_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/213asdf_faccc4ddd1dc4848985fac1f4a77d776_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/132fs_ac2273f15e4a467d876d33707fcb1ff7_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"20,000₫",,https://thienlong.vn/products/combo-5-bang-keo-duc-thien-long-60-yards
213,Băng keo đục 80 yards Thiên Long BKD-080,60001730,Thiên Long,https://product.hstatic.net/1000230347/product/213asdf_faccc4ddd1dc4848985fac1f4a77d776_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/321sasd_fc3a09e421474afc8b567bbaadf94237_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/321sad_9d192a2760d94d2996af5d1367df8d70_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/312fa_1dfcb2f11e384f6280d45523cbe3d1bd_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"26,000₫",,https://thienlong.vn/products/combo-5-bang-keo-duc-thien-long-80-yards
214,Combo 5 Băng keo đục 200 yards Thiên Long BKD-200,60001733CB5,Thiên Long,https://product.hstatic.net/1000230347/product/432asf_34f26472c4144f21bda87fc064fab0c9_1024x1024.jpg,"315,000₫",,https://thienlong.vn/products/combo-5-bang-keo-duc-thien-long-200-yards
215,Băng keo trong 80 yards Thiên Long BKT-080,60001724,Thiên Long,https://product.hstatic.net/1000230347/product/241sdf_30437174058549eea833361b37b6f0c1_1024x1024.jpg,"25,000₫",,https://thienlong.vn/products/combo-5-bang-keo-trong-thien-long-80-yards
216,Băng keo trong 60 yards Thiên Long BKT-060,60001723,Thiên Long,https://product.hstatic.net/1000230347/product/new12_fbc8fee9c9b340e08061f35be56a1bf5_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/4_fcbc2b8928464a158e68400907075f40_1024x1024.jpg,"20,000₫",,https://thienlong.vn/products/combo-5-bang-keo-trong-thien-long-60-yards
217,Băng keo trong 200 yards Thiên Long BKT-200,60001727,Thiên Long,https://product.hstatic.net/1000230347/product/new13_08c12e849ec94a349ec558e05822e71e_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/keo_trong_200y_1cuon_c2aa7fd37b5b4438aac0337f5f178451_1024x1024.jpg,"63,000₫",,https://thienlong.vn/products/combo-5-bang-keo-trong-thien-long-200-yards
218,Băng keo đục 200 yards Thiên Long BKD-200,60001733,Thiên Long,https://product.hstatic.net/1000230347/product/312fa_1dfcb2f11e384f6280d45523cbe3d1bd_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/321sasd_fc3a09e421474afc8b567bbaadf94237_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/132fs_ac2273f15e4a467d876d33707fcb1ff7_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/keo_duc_150y_1cuon_194b50346de94ff48f06309b22816020_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"63,000₫",,https://thienlong.vn/products/bang-keo-duc-thien-long-bkd-200
219,Băng keo đục Thiên Long BKD-080,60001730,Thiên Long,https://product.hstatic.net/1000230347/product/31a_d33a537fdacc435da7df77bd0ae8e4c6_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/8_a522def36f1846eb97abd3043a41d0f1_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/81_87ec02b0bd49430c88fd16895994589d_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/82_9f4fd2d885bf495e9896fb86498068fc_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"26,000₫",,https://thienlong.vn/products/bang-keo-duc-thien-long-bkd-080
220,Kéo văn phòng Thiên Long SC-021,60001654,Thiên Long,https://product.hstatic.net/1000230347/product/342fdas_df5ff720f17d42d0b526875ebb829397_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/sc-021_copy_c0f439a0218f4cfaabd9c74cd11a3293_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/sc-021_copy_2_e0c1febd5f2949f4a129586175e617ec_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/sc-021-02_a105e82facb5458f8bbf730c7e1e82fb_1024x1024.jpg,"44,600₫",,https://thienlong.vn/products/keo-van-phong-thien-long-sc-021
221,"Hộp 12 bút lông dầu mỹ thuật Colokit PM-C01 vẽ được trên nhiều chất liệu, màu mực đậm, tươi sáng",50009351,Colokit,https://product.hstatic.net/1000230347/product/banner_2_5_2a8f47b8b6224c6bbd31089cdbb5809a_1024x1024.png*****https://product.hstatic.net/1000230347/product/banner_2_5_2a8f47b8b6224c6bbd31089cdbb5809a_1024x1024.png*****https://product.hstatic.net/1000230347/product/banner_5_287a32d6a99842e796a12ce358649ac9_1024x1024.png*****https://product.hstatic.net/1000230347/product/banner_2_84c7eedd527949979e235d969d31397c_1024x1024.png*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"173,000₫",,https://thienlong.vn/products/but-long-dau-my-thuat-colokit-pm-c01
222,Bút xóa FlexOffice FO-CP02/VN,63020227,Flexoffice,https://product.hstatic.net/1000230347/product/img_9447_12ea912dd46e4e45b6319d6e4683f11a_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/abl_0081-1_286dc73ea12445f3ab6758f73ce4b4e4_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/abl_0061_1ac753061b05428c8515dad6066d1a0b_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/abl_0056-1_5da86a655268419fa8a059bf789a037b_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"25,100₫",,https://thienlong.vn/products/but-xoa-flexoffice-fo-cp02-vn
223,Bút lông bảng cao cấp Bizner BIZ-WB02,50004116,Bizner,https://product.hstatic.net/1000230347/product/biz-wb02_7e5e0b82a223487db6f7bed46a75c2d7_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/biz-wb02-04_9201cbe0c25d43a6ac80cb90f33054a9_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/biz-wb02-05_73a6e72e614c4d7dbee79278c33ec9a3_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/biz-wb02-06_a2f9b27c4fe84e80a55ceeda99039dd9_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"
						
						41,300₫
						
					",,https://thienlong.vn/products/but-long-bang-cao-cap-bizner-biz-wb02
224,Bìa hộp Flexoffice PP 35-A4 FO-BF04,50009062,Flexoffice,https://product.hstatic.net/1000230347/product/bia_hop_bf-04_-02_6de40e883b474dea92c7032644b8daf1_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/fo-bf04_copy_6443fc8454334ea1932d1451e13b4a63_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/bia_hop_bf-04_-03_9d5c1c3cd641475db5ac6e435f6808d8_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/bia_hop_bf-04_-01_92d7a4b5792d4aa083781b4b3a64f712_1024x1024.jpg,"60,900₫",,https://thienlong.vn/products/bia-hop-flexoffice-pp-35-a4-fo-bf04
225,Gỡ kim Flexoffice FO-STR02,63014530,Flexoffice,https://product.hstatic.net/1000230347/product/gok74_kim_fo-str02_-_01_0041c86ac6954198bec8f84ae824672f_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/gok74_kim_fo-str02_-_02_96a78c2ca36440d0832e640f1af8188f_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/gok74_kim_fo-str02_-_03_ce45ed9b4a8446b399314c2fb3fb019a_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/gok74_kim_fo-str02_-_04_d71e847b63764b36b3d4ebc14d0afdb8_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"20,000₫",,https://thienlong.vn/products/go-kim-flexoffice-fo-str02
226,Bấm kim đại Flexoffice FO-BS02,63014534,Flexoffice,https://product.hstatic.net/1000230347/product/bam_kim_dai_fo-bs02-02_6ac23644761c4b5bba9065b22adf217b_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/fo-bs02_copy_26990a00c2ba457c994f462bd5c73606_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/bam_kim_dai_fo-bs02-01_56e40dacdd094ab4b8380ccacb726b79_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/bam_kim_dai_fo-bs02-03_a2f1395422df4fa697f565f032ac7308_1024x1024.jpg*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572*****https://theme.hstatic.net/1000230347/1000782290/14/product-placeholder.png?v=26572,"525,000₫",,https://thienlong.vn/products/bam-kim-dai-flexoffice-fo-bs02
227,Bấm lỗ Thiên Long FO-PU01 (FS),63014531,Thiên Long,https://product.hstatic.net/1000230347/product/fo-pu01_6693e9097f2049f69e8b62fe5111c267_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/7704541154996-002.u2683.d20161103.t083457.809764_d1d5ff9371254caaba08ccbb1a5f3383_1024x1024.jpg*****https://product.hstatic.net/1000230347/product/pu01_copy_439e76a160ab414eaca201f9de926a2c_1024x1024.jpg,"83,000₫",,https://thienlong.vn/products/bam-lo-thien-long-pu01
